rack_id,sample_count,failed_count,failure_rate,expected_failed_at_global_rate,lift_vs_global
2235.0,120,0,0.0,0.5877804871831906,0.0
2267.0,179,0,0.0,0.8767725600482594,0.0
2274.0,156,0,0.0,0.7641146333381479,0.0
2285.0,119,0,0.0,0.5828823164566641,0.0
2317.0,261,0,0.0,1.2784225596234398,0.0
2329.0,264,0,0.0,1.2931170718030196,0.0
2381.0,180,0,0.0,0.8816707307747861,0.0
2393.0,179,0,0.0,0.8767725600482594,0.0
2436.0,180,0,0.0,0.8816707307747861,0.0
2443.0,132,0,0.0,0.6465585359015098,0.0
2469.0,216,0,0.0,1.0580048769297432,0.0
2471.0,120,0,0.0,0.5877804871831906,0.0
2487.0,144,0,0.0,0.7053365846198288,0.0
2505.0,120,0,0.0,0.5877804871831906,0.0
2507.0,180,0,0.0,0.8816707307747861,0.0
2580.0,119,0,0.0,0.5828823164566641,0.0
2614.0,108,0,0.0,0.5290024384648716,0.0
2693.0,156,0,0.0,0.7641146333381479,0.0
2700.0,104,0,0.0,0.5094097555587653,0.0
2728.0,180,0,0.0,0.8816707307747861,0.0
2757.0,102,0,0.0,0.4996134141057121,0.0
2763.0,119,0,0.0,0.5828823164566641,0.0
2781.0,264,0,0.0,1.2931170718030196,0.0
2801.0,144,0,0.0,0.7053365846198288,0.0
2837.0,132,0,0.0,0.6465585359015098,0.0
2839.0,180,0,0.0,0.8816707307747861,0.0
2843.0,180,0,0.0,0.8816707307747861,0.0
2852.0,132,0,0.0,0.6465585359015098,0.0
2927.0,119,0,0.0,0.5828823164566641,0.0
2946.0,156,0,0.0,0.7641146333381479,0.0
2966.0,180,0,0.0,0.8816707307747861,0.0
3050.0,120,0,0.0,0.5877804871831906,0.0
3060.0,156,0,0.0,0.7641146333381479,0.0
3067.0,144,0,0.0,0.7053365846198288,0.0
3151.0,144,0,0.0,0.7053365846198288,0.0
3189.0,144,0,0.0,0.7053365846198288,0.0
3199.0,156,0,0.0,0.7641146333381479,0.0
3224.0,144,0,0.0,0.7053365846198288,0.0
3290.0,144,0,0.0,0.7053365846198288,0.0
3322.0,148,0,0.0,0.7249292675259352,0.0
3396.0,144,0,0.0,0.7053365846198288,0.0
3398.0,167,0,0.0,0.8179945113299404,0.0
3426.0,276,0,0.0,1.3518951205213385,0.0
3427.0,156,0,0.0,0.7641146333381479,0.0
3432.0,120,0,0.0,0.5877804871831906,0.0
3458.0,192,0,0.0,0.9404487794931051,0.0
3459.0,180,0,0.0,0.8816707307747861,0.0
3465.0,120,0,0.0,0.5877804871831906,0.0
3468.0,192,0,0.0,0.9404487794931051,0.0
3476.0,191,0,0.0,0.9355506087665786,0.0
3492.0,144,0,0.0,0.7053365846198288,0.0
3500.0,180,0,0.0,0.8816707307747861,0.0
3519.0,132,0,0.0,0.6465585359015098,0.0
3523.0,120,0,0.0,0.5877804871831906,0.0
3591.0,144,0,0.0,0.7053365846198288,0.0
3596.0,252,0,0.0,1.2343390230847004,0.0
3602.0,180,0,0.0,0.8816707307747861,0.0
3614.0,144,0,0.0,0.7053365846198288,0.0
3618.0,252,0,0.0,1.2343390230847004,0.0
3647.0,132,0,0.0,0.6465585359015098,0.0
3676.0,132,0,0.0,0.6465585359015098,0.0
3682.0,144,0,0.0,0.7053365846198288,0.0
3685.0,180,0,0.0,0.8816707307747861,0.0
3719.0,274,0,0.0,1.3420987790682855,0.0
3771.0,204,0,0.0,0.9992268282114242,0.0
3797.0,132,0,0.0,0.6465585359015098,0.0
3814.0,144,0,0.0,0.7053365846198288,0.0
3827.0,288,0,0.0,1.4106731692396577,0.0
3837.0,108,0,0.0,0.5290024384648716,0.0
3851.0,168,0,0.0,0.822892682056467,0.0
3892.0,190,0,0.0,0.9306524380400519,0.0
3950.0,180,0,0.0,0.8816707307747861,0.0
3955.0,156,0,0.0,0.7641146333381479,0.0
3982.0,156,0,0.0,0.7641146333381479,0.0
3998.0,120,0,0.0,0.5877804871831906,0.0
4014.0,180,0,0.0,0.8816707307747861,0.0
4027.0,120,0,0.0,0.5877804871831906,0.0
4029.0,180,0,0.0,0.8816707307747861,0.0
4037.0,138,0,0.0,0.6759475602606693,0.0
4083.0,228,0,0.0,1.1167829256480624,0.0
